popularity,votes,premiere_year,genre,country_origin,original_language,rating_label
2.3492,201,2010,"Comedy, Sci-Fi & Fantasy",United Kingdom,English,decent
10.556,257,2012,"Crime, Drama, Mystery",United States,English,decent
6.0755,463,2023,"Crime, Mystery, Sci-Fi & Fantasy, Drama",United Kingdom,English,decent
15.0893,3772,2013,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
2.8652,243,2022,"Crime, Drama",United States,English,decent
3.854,270,2019,Action & Adventure,United States,English,decent
5.8798,250,2016,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
11.4494,543,2017,"Comedy, Sci-Fi & Fantasy",United States,English,decent
0.8471,250,2020,"Sci-Fi & Fantasy, Mystery, Action & Adventure",Spain,Spanish,decent
5.6797,200,2022,"Sci-Fi & Fantasy, Drama, Action & Adventure",United Kingdom,English,decent
2.5183,688,2021,"Drama, Sci-Fi & Fantasy",Spain,Spanish,decent
3.246,553,2020,Sci-Fi & Fantasy,Belgium,French,decent
5.7318,376,2022,"Animation, Action & Adventure",United States,English,decent
10.434,588,2015,Comedy,United States,English,decent
9.0252,407,2024,"Drama, Crime, Mystery",United Kingdom,English,decent
10.6879,264,1994,"Crime, Mystery, Action & Adventure, Drama",Austria,German,decent
3.175,208,2022,"Drama, Crime",United States,English,decent
4.7859,216,2023,"Drama, Mystery",United States,English,decent
13.7824,706,2006,"Comedy, Family",United States,English,decent
2.2072,346,2021,"Drama, Mystery, Sci-Fi & Fantasy",United Kingdom,English,decent
17.9518,429,1993,"Animation, Comedy",United States,English,decent
1.9448,295,2021,"Documentary, War & Politics",Canada,English,decent
4.3786,627,2018,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
5.1899,381,2004,"Mystery, Drama",Colombia,Spanish,decent
5.5441,369,2020,Drama,United States,English,decent
2.5926,403,2021,"Drama, Crime, Mystery","Australia, United States",English,decent
41.0338,243,2010,"Talk, Comedy, News",United States,English,decent
9.43,392,1960,"Animation, Kids",United States,English,decent
6.8553,226,2003,Comedy,United Kingdom,English,decent
16.6083,1057,2016,"Drama, War & Politics",United States,English,decent
16.2689,324,2014,Comedy,United States,English,decent
11.422,247,2021,"Animation, Kids",United States,English,decent
1.8226,264,2020,Comedy,"United Kingdom, United States",English,decent
5.8209,265,1990,"Action & Adventure, Drama",United States,English,decent
22.4576,681,1998,Comedy,United States,English,decent
5.258,308,2016,"Comedy, Drama",United States,English,decent
7.6909,590,2020,"Drama, Mystery, Comedy",United States,English,decent
5.0851,497,2016,"Drama, Sci-Fi & Fantasy",Brazil,Portuguese,decent
12.8931,744,2015,"Drama, Soap",United States,English,decent
14.7313,486,1997,"Animation, Comedy, Kids",United States,English,decent
7.365,300,2005,"Drama, Mystery, Crime, Sci-Fi & Fantasy",United States,English,decent
4.0964,230,2025,Sci-Fi & Fantasy,Germany,German,decent
9.871,1246,2011,"Action & Adventure, Sci-Fi & Fantasy, Drama",United States,English,decent
1.6969,285,2020,"Crime, Drama, Mystery","Austria, Germany",German,decent
4.6734,268,2018,Drama,United States,English,decent
30.6072,337,2017,"Mystery, Sci-Fi & Fantasy, Drama",United States,English,decent
13.6528,279,2000,"Action & Adventure, Drama, Sci-Fi & Fantasy","Canada, United States",English,decent
3.7847,291,2016,Drama,United States,English,decent
4.6142,737,2020,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
2.342,247,2016,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
4.0515,230,2014,"War & Politics, Drama",United States,English,decent
0.9465,344,2020,"Kids, Comedy, Drama",United States,English,decent
12.5709,378,2021,"Crime, Drama, Action & Adventure",United States,English,decent
5.2443,434,2022,"Animation, Comedy, Family, Sci-Fi & Fantasy, Kids",United States,English,decent
6.2473,339,2024,"Action & Adventure, Mystery, Crime",United Kingdom,English,decent
7.4844,210,2019,"Drama, Mystery",United States,English,decent
3.5435,392,2013,Drama,United States,English,decent
4.3757,707,2022,"Drama, Mystery",United States,English,decent
17.5412,288,2009,Reality,United States,English,decent
13.2777,239,2009,"Drama, Comedy",United States,English,decent
8.2561,307,2002,"Animation, Comedy, Kids","United States, Canada",English,decent
5.9873,479,2018,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
8.497,226,2014,"Comedy, Drama",United States,English,decent
33.2784,272,1969,"Kids, Comedy",United States,English,decent
11.81,439,2021,"Animation, Sci-Fi & Fantasy, Action & Adventure","Japan, United States",English,decent
1.8026,221,2016,"Comedy, Drama",United Kingdom,English,decent
8.4655,378,2015,Drama,United States,English,decent
1.3873,240,2019,Drama,Mexico,Spanish,decent
2.7459,328,2016,"Soap, Drama",Mexico,Spanish,decent
10.9899,812,1993,"Action & Adventure, Sci-Fi & Fantasy, Kids",United States,English,decent
10.9557,282,2010,Reality,United States,English,decent
2.6178,319,2022,Reality,Spain,Spanish,decent
9.5313,541,2013,"Mystery, Drama",United States,English,decent
